Date,Close,High,Low,Open,Volume
2020-04-15,90.26041412353516,91.40112352517508,88.79270403037695,90.58742088388333,5896616
2020-04-16,88.00942993164062,91.06653055882188,87.01321316964594,90.5037800278767,6754650
2020-04-17,91.34788513183594,91.55321183359337,89.6748424076588,90.72429471461957,5194436
2020-04-20,91.56843566894531,93.43159085213168,89.84216295359901,90.61024018757396,8558058
2020-04-21,88.7927017211914,89.0892854296451,85.21848266363712,86.69380303109519,15009054
2020-04-22,90.7319107055664,91.50759215434158,89.39348484928834,91.15777871928087,7412479
2020-04-23,92.28328704833984,93.56087913796195,90.5874371969946,90.92964643781417,7198154
2020-04-24,94.8460693359375,95.05900031200072,91.83460048764704,93.08937968017058,5215251
2020-04-27,95.75862884521484,96.57233755961573,95.41641966422112,95.48485785912193,5150295
2020-04-28,96.0247802734375,97.4924901402446,95.34796019443701,97.3632119461082,4997893
2020-04-29,97.8651351928711,98.33662864434027,96.98298830809416,98.00962189136355,5499450
2020-04-30,95.48485565185547,96.78526628852855,95.22629922832509,96.21491159789366,6941047
2020-05-01,92.67871856689453,93.89547651752105,92.31369664365366,93.68254554508968,5152073
2020-05-04,92.53424072265625,92.75477596030836,90.79275941825982,91.88023318569651,4202723
2020-05-05,93.21864318847656,94.54186643904809,93.13499044633362,93.83462328676198,4078772
2020-05-06,93.66732788085938,94.33653770899085,93.08936897297625,93.72055758433757,4042372
2020-05-07,93.42842864990234,94.99289106777556,93.13557358571809,94.77710442052839,4615580
2020-05-08,94.78478240966797,94.96974409512632,93.29738885184435,94.53817092920283,5232615
2020-05-11,94.4765396118164,95.13931813244328,92.99685189264841,93.87541705248759,3697924
2020-05-12,92.68087768554688,95.80980238876218,92.68087768554688,94.80021908511283,5004587
2020-05-13,89.18973541259766,92.47279693098807,88.51154444518885,92.44196587550096,6153409
2020-05-14,90.12995910644531,90.23785242818862,86.16870650720948,88.29576033636769,5501332
2020-05-15,90.153076171875,90.46904990491011,88.81981290169922,89.34387319817854,5006470
2020-05-18,93.68274688720703,94.29928188479245,92.28783384132636,92.3880209321895,4399162
2020-05-19,92.70398712158203,94.15284978333284,92.58838758770902,93.39759047503998,3390191
2020-05-20,93.54401397705078,94.3840417030712,92.94288537604069,93.19720925147648,4017372
2020-05-21,91.80229949951172,93.80604106926177,91.68669997052147,93.24344972459362,4184941
2020-05-22,91.2397232055664,92.07205102199072,90.62318818243627,91.99498260654428,4373117
2020-05-26,93.83686828613281,94.49964053198666,93.25886451458025,93.48235733817702,5720888
2020-05-27,96.75000762939453,96.97350047138103,95.15472053276687,95.51693773546356,5990965
2020-05-28,95.97164916992188,97.85208544588518,95.73274382819022,97.77502317450154,4095404
2020-05-29,96.25677490234375,96.43403038438899,94.2067898213321,95.30885384003957,8294675
2020-06-01,96.24907684326172,96.91185532573282,95.58629836079061,96.05640889429523,3003798
2020-06-02,97.10452270507812,97.10452270507812,96.07182078261405,96.85019879985498,3115093
2020-06-03,99.45506286621094,99.87892986433211,97.87518825479228,97.99078778607807,4097914
2020-06-04,99.33175659179688,99.37800009706525,97.89060625637818,98.47631632164335,4042581
2020-06-05,101.77477264404297,103.4471341699846,101.53586736903385,103.18509791957815,6163764
2020-06-08,104.61856079101562,104.71874787239491,101.93662211997639,101.93662211997639,5617543
2020-06-09,101.62835693359375,102.96161392337326,100.97328470206439,102.8999641181978,5641706
2020-06-10,100.08702087402344,101.9058071166856,100.033077290467,101.84415115668638,4952601
2020-06-11,90.94685363769531,97.18158351391513,90.81584165749206,97.12763378664337,12304726
2020-06-12,93.95247650146484,94.8849851570154,91.92561000106754,93.44383485750818,6506434
2020-06-15,93.75210571289062,94.30698473074074,91.16264774544933,91.85625113042713,5385959
2020-06-16,96.44945526123047,98.260529141013,94.91582397819153,96.33385571680911,5864608
2020-06-17,95.67876434326172,97.29717609294433,95.10076058624789,96.97349005287624,3302013
2020-06-18,95.68649291992188,95.87145465739005,94.27616735950298,94.79251528897287,2997208
2020-06-19,94.38404846191406,97.73646568150811,94.21449919948212,97.23553026997726,8471554
2020-06-22,93.30510711669922,94.40716499706859,92.88894634582431,94.11430998233814,4993081
2020-06-23,92.0257797241211,94.71541802428328,91.88706153838201,94.02952101934578,6937700
2020-06-24,89.72149658203125,91.18577174822619,89.30532963463469,91.18577174822619,7061546
2020-06-25,91.73294067382812,91.87166503386095,89.47487513761712,89.98351677389108,6412608
2020-06-26,90.3149185180664,91.70212536215321,89.5981902667858,91.13953393809139,11244605
2020-06-29,92.28783416748047,92.31095284617203,90.45363547042814,90.92374602159212,4350837
2020-06-30,93.07391357421875,93.4052997354511,91.70982549971284,91.8562499406508,4099797
2020-07-01,91.35531616210938,93.42842010173688,91.22430417045776,92.68857935740621,4869967
2020-07-02,92.2492904663086,93.57484738879639,91.91019808510242,92.24158424061436,3919362
2020-07-06,92.62690734863281,93.90622059025821,92.06431604924151,93.44382251151062,4231488
2020-07-07,90.61546325683594,92.10285692207013,90.42279533308844,91.70981484964277,4474893
2020-07-08,90.71566009521484,91.43238214260226,89.76773282431334,90.98539644753788,5431669
2020-07-09,89.17432403564453,90.93916058741529,88.78128188787218,90.93916058741529,4982098
2020-07-10,91.20887756347656,91.3784268088682,88.85062517841196,89.01246204881372,4482842
2020-07-13,91.86396789550781,93.24346859780044,91.44780704682084,92.31095980166037,4864632
2020-07-14,92.94290161132812,93.16640062583176,90.87750379774305,91.41697654282287,4742982
2020-07-15,94.7925033569336,95.53235021367777,94.13743728192959,94.33009907146847,4679176
2020-07-16,95.57089233398438,95.93310957844548,94.14515433595858,94.54590271271528,4530121
2020-07-17,96.41861724853516,96.81936556150063,94.94663597584433,95.86373213048157,4167892
2020-07-20,97.38966369628906,97.92913021679483,96.44173648499073,97.15845848731257,10384374
2020-07-21,97.15076446533203,101.85956391175684,96.95039028251483,101.08118585922374,16063004
2020-07-22,99.16220092773438,99.77873581836522,96.95037293602267,97.02744133490637,8572388
2020-07-23,98.12950134277344,99.70166965427549,97.99078314184894,99.49358927777898,4414225
2020-07-24,96.94267272949219,98.37612289692981,96.71917989405216,97.47443917960507,3693531
2020-07-27,97.26636505126953,97.35113969109587,96.11036344967368,96.22596299481123,3905136
2020-07-28,95.92537689208984,97.36652694550943,95.67875926276275,96.96577867929447,4370397
2020-07-29,96.58045959472656,97.09681361584164,95.61712603417364,95.99474954259422,2963109
2020-07-30,94.7154312133789,95.48610294200232,93.74439147755068,95.3396785116781,4171553
2020-07-31,94.74626922607422,94.78480035524856,93.32052519332166,94.569013731432,5519847
2020-08-03,95.80207824707031,95.87914665127852,94.13743515740397,95.17783708844543,3688301
2020-08-04,96.981201171875,96.99661977235768,95.4244514420091,95.4244514420091,3625541
2020-08-05,96.68064880371094,97.68252581506837,96.03328893200076,97.66711336339243,3786102
2020-08-06,97.1969985961914,97.30489190343651,96.33384598801064,96.33384598801064,3574287
2020-08-07,97.56395721435547,97.64984183513974,96.19762286966869,96.42404199580622,3818946
2020-08-10,99.24259185791016,99.34409073427439,97.73572296561858,97.92310646517522,4150842
2020-08-11,98.96150970458984,101.86594110073028,98.85220371614743,100.53083540127885,5231255
2020-08-12,98.92249298095703,99.77352595882986,98.28227113873022,99.63298520173251,3692066
2020-08-13,97.61861419677734,98.68045199811557,97.41561643498083,98.34472061693444,3317180
2020-08-14,97.80598449707031,98.03240360909535,96.74414683912171,96.97057218189366,3099716
2020-08-17,97.15797424316406,98.05584996782343,97.13454663029613,97.79038894488782,3514665
2020-08-18,97.53273010253906,97.98557462096151,97.00181431434359,97.59519334910526,3014990
2020-08-19,96.68949890136719,97.98556282327142,96.42403792385768,97.46245422503675,3916119
2020-08-20,96.15077209472656,96.84564994371314,95.88531734168484,96.18981395658365,2679015
2020-08-21,96.15860748291016,96.4084480407497,95.49495798676058,96.04148810125247,3540815
2020-08-24,98.12609100341797,98.42278046597004,96.3147257259674,96.65045081619212,4258057
2020-08-25,97.3141098022461,99.01616926113002,97.19699667680752,98.37594751900058,3114674
2020-08-26,96.94715118408203,97.68887803927049,96.77538817225454,97.55615065950667,3544162
2020-08-27,97.32192993164062,97.67327558564655,96.79882124505777,97.28289429486134,3580144
2020-08-28,97.64984893798828,97.82941908823808,96.9861995332899,97.56396431095693,3242182
2020-08-31,96.27570343017578,97.79037945482067,96.05708519269562,97.79037945482067,5049983
2020-09-01,96.3459701538086,96.77539328292333,95.3700232239514,95.91655325544151,3300444
2020-09-02,100.07801055908203,100.48400606486247,96.48650801979502,96.59581402283226,6895650
2020-09-03,97.165771484375,101.45995902493038,96.54115774282792,100.08581751657327,5979773
2020-09-04,95.48714447021484,97.86846789212265,94.65953287971448,97.08770529730066,6295037
2020-09-08,94.63610076904297,95.93216478491263,94.24571951588665,95.37782764233896,5449974
2020-09-09,95.4559097290039,96.58021085630072,94.69857474739925,95.35441084090752,3944152
2020-09-10,94.12860107421875,96.48650271330204,93.87876057551631,95.66670462023568,4161406
2020-09-11,94.831298828125,95.79944491029194,94.26134115692615,94.77664893761846,3711313
2020-09-14,95.32318115234375,96.33036289336617,95.06553348691837,95.53398605341839,3809009
2020-09-15,95.59645080566406,96.34597866229231,95.4402957938779,95.89314034345921,3049299
2020-09-16,96.9862060546875,98.23542121723784,95.80725503927559,95.80725503927559,3962666
2020-09-17,97.53273010253906,98.02461025584802,95.2294843370359,95.73697874429945,3317180
2020-09-18,95.84628295898438,97.53272827723247,95.76039833309358,97.01742675263537,5639614
2020-09-21,93.8865737915039,94.23791318385844,92.5827026380372,94.06614393564197,5555724
2020-09-22,94.08956146240234,94.82347490587883,93.32441328484927,93.94902073592488,3093859
2020-09-23,92.77789306640625,94.9327908681491,92.46558307732269,94.31599047812938,4120612
2020-09-24,92.20013427734375,93.3166219991158,90.94310580523803,92.20794140450141,3709325
2020-09-25,92.87157440185547,93.23072713467123,91.3022485542298,91.81755004380445,3089570
2020-09-28,95.04209899902344,95.51055776238512,94.01149595037542,94.13641621035597,3670623
2020-09-29,94.42529296875,95.40124607145523,93.85533535985057,94.79225283074652,2203504
2020-09-30,94.99524688720703,95.9633928259392,94.3159833048828,94.76882777001464,3411111
2020-10-01,94.54240417480469,96.26789121918269,93.97245280822806,95.53397151009528,3359438
2020-10-02,94.13642883300781,95.05772599886514,92.7700942245954,92.94186349931832,3059759
2020-10-05,95.26072692871094,95.8384917949373,94.51119901284193,95.127999519726,3190823
2020-10-06,95.22947692871094,97.46245837770482,94.9327874344109,95.70574279101444,4050426
2020-10-07,96.86909484863281,97.11893539383838,95.5027602853732,95.77602844417478,2944908
2020-10-08,102.66233825683594,105.7931893807149,101.31942516362375,102.1704580952318,26452189
2020-10-09,99.77350616455078,103.06051181868061,99.6251583093511,103.06051181868061,8737970
2020-10-12,99.3206787109375,100.13266979834424,98.7194925227038,99.99213527581156,4848315
2020-10-13,97.67325592041016,99.27381639807828,97.17356871650037,98.82097194887245,5654781
2020-10-14,98.32910919189453,99.10987175380372,97.6966945075071,97.6966945075071,3899593
2020-10-15,97.50931549072266,97.76696939110336,96.69732438273238,96.87690077717212,3541024
2020-10-16,98.32129669189453,98.71167795151645,97.32972928937448,97.72791767572903,4927078
2020-10-19,98.0011978149414,99.42998941259623,97.65766550435849,99.00057246668051,7822720
2020-10-20,91.6379623413086,93.80848026080554,91.22415977557827,93.53521218184811,22490151
2020-10-21,89.83441925048828,91.88782440242358,89.62361436972172,91.08364051255577,10204044
2020-10-22,90.38094329833984,90.61517577429932,88.21043139019565,89.78757055918497,8217167
2020-10-23,90.5683364868164,91.0524095120811,90.20138282744867,90.9587177578122,4072496
2020-10-26,87.6170654296875,89.70950638727822,87.320375900684,89.3581607365447,7534756
2020-10-27,86.32099151611328,87.61705549792495,85.9071888940209,87.56239938239042,6209161
2020-10-28,83.26819610595703,85.67294011721391,82.6982386027967,84.83752790550324,9860956
2020-10-29,85.03273010253906,85.60268768353707,83.19012998714362,83.73666619020261,7071169
2020-10-30,87.1798324584961,87.28913846783591,84.1270588625281,84.24417199891019,8285889
2020-11-02,88.15576934814453,88.87406851847133,87.64046790488284,87.95277162107942,5555829
2020-11-03,89.1317367553711,90.29507342651507,88.71793410878905,89.00681649486,4397698
2020-11-04,87.3672103881836,88.93654251540255,86.78944563947391,87.70294175254736,6066905
2020-11-05,89.60800170898438,90.0139972244536,88.23386016551271,88.46027930358262,5127701
2020-11-06,89.03804779052734,89.86565310960788,88.53055337498289,89.8500388553985,5490663
2020-11-09,91.50934600830078,94.84401523280182,91.30340468122363,93.37073828602917,9405841
2020-11-10,93.3945083618164,93.60044970890166,92.07965061017272,92.42817062591529,5881449
2020-11-11,92.83210754394531,93.74300268658432,92.05586437716053,93.56082239383743,4486922
2020-11-12,90.6935043334961,92.17469534709255,89.88557966386283,91.58855268067295,6797117
2020-11-13,92.55490112304688,92.96678381196256,91.09747104243708,91.24004338817822,4898000
2020-11-16,93.75093841552734,93.90143108136205,92.76875379679713,93.7034100908293,5536896
2020-11-17,93.22816467285156,93.89351064915577,92.72915203007516,93.14895501250206,4324687
2020-11-18,92.49153137207031,94.16282943934439,92.47569070279427,93.24401373145953,4818713
2020-11-19,92.81626892089844,93.03013054888235,91.79448277782164,92.3093360157636,3597822
2020-11-20,92.62616729736328,93.49745446556345,92.4281463371186,93.1489408625025,5255418
2020-11-23,95.12123107910156,95.46183069656027,92.8875580166858,93.01429599211491,5910318
2020-11-24,98.55094909667969,98.79649839004887,95.69153181052978,95.73113347667194,8109115
2020-11-25,98.376708984375,98.47967965161263,96.72125165315747,97.3707633149542,4326151
2020-11-27,98.49552154541016,99.2559178971246,98.14700154667264,98.3767102080576,2187395
2020-11-30,97.83808898925781,99.01037432953069,97.49749564795538,98.2974999883395,6263448
2020-12-01,97.5529556274414,99.66781157215986,97.48958662401373,98.13909204448265,5553319
2020-12-02,98.70936584472656,98.72520651077281,96.95886478798829,97.307378404293,3860472
2020-12-03,97.90938568115234,98.89949076310938,97.65592231998585,98.3450293887745,4757417
2020-12-04,100.75293731689453,100.89551595227154,97.9331217943222,98.19451174511623,5776849
2020-12-07,98.77274322509766,100.57076643279584,98.66977256594939,100.19057145208434,8701151
2020-12-08,99.57274627685547,100.06383859666477,98.72521995916476,99.26383428358625,5643170
2020-12-09,100.42819213867188,101.14106640505452,99.56481889281378,99.64402854932212,6813121
2020-12-10,98.97869110107422,100.53909175907262,98.96284411153538,100.07968708986462,5024147
2020-12-11,98.4321517944336,99.4143364655869,97.90937812143163,98.28165912056649,4687544
2020-12-14,97.84599304199219,99.99254236384779,97.79847104366567,99.26382115407468,5282300
2020-12-15,99.74700164794922,99.74700164794922,97.77471844708386,98.52719439959083,4556585
2020-12-16,99.44600677490234,100.25393135842755,99.24006546228203,99.74699841035479,4738485
2020-12-17,99.44600677490234,99.87373006709895,98.93907382682958,99.86580973362094,3962248
2020-12-18,99.68364715576172,100.11929083131514,98.98661348221813,99.47770581956226,7900229
2020-12-21,97.73509979248047,98.36084401584876,96.4123220288109,98.194510704466,6397022
2020-12-22,97.90938568115234,98.39255771967906,96.958888595132,97.67176298992159,4535561
2020-12-23,98.13906860351562,99.17670181090085,98.0123369480283,98.12322793671673,2817819
2020-12-24,98.76481628417969,99.08957524917255,98.38462130456963,99.01036559134268,1842111
2020-12-28,98.8677978515625,100.27769948509105,98.58264686280181,99.08957984689974,3781499
2020-12-29,98.05986785888672,99.39056607938222,97.61629757132404,99.28759542137422,3647402
2020-12-30,98.48758697509766,98.8915492563637,97.92520538619567,98.05986369401501,3535794
2020-12-31,99.70741271972656,99.82622406203062,98.21037463606223,98.39255497744047,3738822
2021-01-04,98.1707534790039,99.73907426413776,97.457879245562,99.68363193191117,5417443
2021-01-05,99.91333770751953,100.34106099822608,98.70145083645355,99.01828313775825,6395872
2021-01-06,102.40840911865234,104.45990207143863,100.37275051296133,100.51532916888188,8322708
2021-01-07,102.17078399658203,103.33514900588402,101.59256165912878,103.00246967688523,4714740
2021-01-08,101.8064193725586,102.43216365320873,100.57868549094965,101.83810070694201,4891305
2021-01-11,101.84602355957031,102.71731716653107,101.11730860305396,101.34701092520768,5859587
2021-01-12,102.34503936767578,102.85197235155027,101.33909373396416,102.24998903813078,3921663
2021-01-13,100.53116607666016,102.77275960609494,100.16680543748853,102.29750797263117,8030874
2021-01-14,102.15494537353516,103.09752207534827,101.0301883347833,101.40246934321489,7848347
2021-01-15,101.69552612304688,102.36879239032277,101.12522419023087,101.60839613433086,5131153
2021-01-19,102.19454193115234,102.64603258362361,101.45790660681119,102.40048326144543,5646308
2021-01-20,103.0341567993164,103.81039381371421,101.830190124303,102.73316513056305,5856240
2021-01-21,104.27772521972656,104.74505655244354,103.01039586898409,103.06583820950323,13116003
2021-01-22,93.94895935058594,95.60441027927281,92.95885439850677,95.60441027927281,39814421
2021-01-25,93.9251937866211,94.68559005453794,93.03013920626039,94.06776611151294,14315974
2021-01-26,97.02222442626953,97.10143407512616,93.79844671133615,94.40042992889363,11186656
2021-01-27,97.00641632080078,98.8440479213764,96.33314356117961,96.69750427556,12705239
2021-01-28,95.11331939697266,97.58462164727761,95.10539906292493,97.26778932207884,8455969
2021-01-29,94.3449935913086,96.07965403806872,94.178653950255,95.22420115405934,12369473
2021-02-01,95.47766876220703,95.80242138306815,94.04399997367452,94.97073583758856,6538023
2021-02-02,94.60637664794922,95.84203080611601,94.47964499516922,94.5430139821072,6633627
2021-02-03,94.3529281616211,94.89154251135372,93.56084414542214,94.28955916473026,7024308
2021-02-04,95.8578872680664,95.92124994434934,94.15490788431347,94.97867324476765,4771957
2021-02-05,96.46778869628906,96.4836293649891,95.46184302286903,95.84204435605702,4775722
2021-02-08,97.90938568115234,98.20245703825552,96.95096193906679,97.12522195055459,6158848
2021-02-09,98.00569152832031,98.40702575583258,97.1628922127703,97.84516168065402,4933982
2021-02-10,98.11805725097656,99.0571833750325,97.29131033939743,98.75216323482954,5090673
2021-02-11,97.05052185058594,98.09398830626462,96.8257762148343,97.92542587666864,5629154
2021-02-12,96.96222686767578,97.41171813601768,96.39233020443245,97.12276312383472,4049275
2021-02-16,96.37626647949219,96.80167918084541,95.80637628910789,96.44048225548583,6945231
2021-02-17,96.29600524902344,96.76957498057233,95.53346772683689,95.73413482156349,4141219
2021-02-18,96.90604400634766,97.07460644649932,96.07929696234025,96.72143562613975,5646413
2021-02-19,95.50939178466797,96.93011382869908,95.01976329168279,96.92208765713897,6881320
2021-02-22,97.0103759765625,97.2271018263424,95.0679271502145,95.11608417978964,6149643
2021-02-23,96.8899917602539,97.40369884848226,96.15956519478787,97.05855420057871,4739740
2021-02-24,98.89665222167969,99.12139784706883,96.73747745354083,96.96222307892997,6087720
2021-02-25,98.30268096923828,99.8116974369579,98.1983343243372,99.02508131128921,5953623
2021-02-26,95.46121978759766,98.12607505119274,95.42108893339662,98.12607505119274,9467346
2021-03-01,96.9140625,98.18228097592342,96.2077209152491,96.60102256849753,5977367
2021-03-02,96.58497619628906,97.8451685779594,96.5287929875929,96.91406849248949,4732418
2021-03-03,98.21438598632812,98.4311054468809,96.30404170235754,96.72142827906131,7744898
2021-03-04,96.40837860107422,98.90467163675781,95.32477500228218,97.92541467159381,8439651
2021-03-05,98.59164428710938,99.3300969879042,96.52076369369354,96.83380363442932,7268968
2021-03-08,100.18091583251953,101.81835738435495,98.63176857688994,98.72006287309574,7572203
2021-03-09,99.67523956298828,101.48124361846125,99.65918721849661,100.65449663262464,5867014
2021-03-10,102.63706970214844,102.93405725379776,100.02037774693744,100.37354849709241,7581199
2021-03-11,102.05113983154297,103.25514252988533,101.76217841527307,102.81367103048781,5383657
2021-03-12,102.42837524414062,102.4845648475542,101.6257132930526,102.09125684034984,4194565
2021-03-15,103.20698547363281,103.34343681521358,102.37221226760495,102.55682705099146,3577948
2021-03-16,102.93407440185547,103.15882645001098,102.21167403320513,102.96618549762893,4867247
2021-03-17,103.56817626953125,103.93739938582667,102.33206255070077,103.11065245307219,4488804
2021-03-18,104.39493560791016,105.14944067918657,102.572879108411,103.495946617187,6104142
2021-03-19,103.46382904052734,104.69993634673365,103.16684147150276,104.36281151372175,10297870
2021-03-22,104.7882308959961,104.92468863443715,102.65314098088109,103.14276310702384,4356485
2021-03-23,104.71601104736328,105.59894136569729,104.1862515752498,104.69995870056671,4556794
2021-03-24,104.84442901611328,106.04040563698263,104.80429815188207,105.10931193673409,4189230
2021-03-25,106.81094360351562,106.947401328163,104.16214050229593,104.6116381275919,5809484
2021-03-26,109.4677963256836,109.54805805201545,106.8510975025812,106.98754884291013,5823710
2021-03-29,109.05039978027344,110.02162423038874,108.76946454704108,109.1467138430871,4835344
2021-03-30,108.13536071777344,109.37950073361398,107.57349020667581,109.05040844283292,5010758
2021-03-31,106.96347045898438,108.12734235903123,106.5219989357824,107.99087820740188,5172575
2021-04-01,106.93938446044922,107.50124856765149,106.16882705549116,107.36480363408806,4261404
2021-04-05,109.10658264160156,109.7166101733753,107.07583933203597,107.26848027949764,5722980
2021-04-06,107.7340087890625,108.87380196929124,107.62966215761826,108.82563213083446,3787566
2021-04-07,108.30390930175781,108.31194187930903,107.3808482787409,107.42900531066279,3112896
2021-04-08,108.45642852783203,108.86578252620878,107.68586475308899,108.014957029567,4275211
2021-04-09,108.94605255126953,108.95407231756316,108.12733177726426,108.25575052698852,3162999
2021-04-12,108.03102111816406,108.65710105042268,107.43704587815508,108.37616577654302,3926684
2021-04-13,105.29390716552734,107.25242120667171,104.65177498464689,106.75476652454192,8403041
2021-04-14,106.45777130126953,106.57817027583914,104.76414026933692,105.39824623281689,6137928
2021-04-15,106.41764831542969,107.45309500898759,106.12869329992441,106.97951881288171,4062664
2021-04-16,107.22834777832031,107.63771461404542,106.71464069744397,106.75477796652848,5535223
